timestamp,device_id,device_name,cycle,vibration,temperature,current,voltage,rpm,health,stage,label,fault_type
2026-01-10T21:50:00,FAN-001,离心风机,1379,17.799,68.76,55.92,381.53,917.6,0.1872,临故障,fault,转子不平衡+轴承磨损
2026-01-10T23:00:00,FAN-001,离心风机,1386,15.067,68.58,58.99,380.03,928.0,0.1726,临故障,fault,转子不平衡+轴承磨损
2026-01-11T00:10:00,FAN-001,离心风机,1393,14.569,69.5,59.57,378.84,914.7,0.1583,临故障,fault,转子不平衡+轴承磨损
2026-01-11T01:20:00,FAN-001,离心风机,1400,13.793,68.31,56.64,374.79,936.4,0.1558,临故障,fault,转子不平衡+轴承磨损
2026-01-11T02:30:00,FAN-001,离心风机,1407,16.111,69.26,56.37,375.67,947.8,0.1536,临故障,fault,转子不平衡+轴承磨损
2026-01-11T03:40:00,FAN-001,离心风机,1414,23.126,69.96,62.33,375.98,920.6,0.138,临故障,fault,转子不平衡+轴承磨损
2026-01-11T04:50:00,FAN-001,离心风机,1421,23.636,70.54,64.24,378.49,914.3,0.1321,临故障,fault,转子不平衡+轴承磨损
2026-01-11T06:00:00,FAN-001,离心风机,1428,21.061,71.18,62.67,368.75,917.0,0.1366,临故障,fault,转子不平衡+轴承磨损
2026-01-11T07:10:00,FAN-001,离心风机,1435,15.24,71.6,60.17,372.61,927.7,0.1394,临故障,fault,转子不平衡+轴承磨损
2026-01-11T08:20:00,FAN-001,离心风机,1442,14.854,73.78,57.68,369.3,904.9,0.1153,临故障,fault,转子不平衡+轴承磨损
2026-01-11T09:30:00,FAN-001,离心风机,1449,16.808,74.08,60.27,375.4,911.5,0.1092,临故障,fault,转子不平衡+轴承磨损
2026-01-11T10:40:00,FAN-001,离心风机,1456,21.892,75.69,59.72,377.4,935.2,0.1059,临故障,fault,转子不平衡+轴承磨损
2026-01-11T11:50:00,FAN-001,离心风机,1463,24.657,75.16,63.58,372.87,954.1,0.1097,临故障,fault,转子不平衡+轴承磨损
2026-01-11T13:00:00,FAN-001,离心风机,1470,23.564,77.09,67.32,374.95,936.4,0.0953,临故障,fault,转子不平衡+轴承磨损
2026-01-11T14:10:00,FAN-001,离心风机,1477,19.611,77.9,65.99,378.15,926.4,0.0869,临故障,fault,转子不平衡+轴承磨损
2026-01-11T15:20:00,FAN-001,离心风机,1484,20.993,78.26,72.63,373.66,923.8,0.0594,临故障,fault,转子不平衡+轴承磨损
2026-01-11T16:30:00,FAN-001,离心风机,1491,22.012,76.47,73.28,372.62,915.7,0.0859,临故障,fault,转子不平衡+轴承磨损
2026-01-11T17:40:00,FAN-001,离心风机,1498,25.361,77.48,67.94,371.96,910.4,0.0562,临故障,fault,转子不平衡+轴承磨损
2026-01-11T18:50:00,FAN-001,离心风机,1505,26.704,75.96,62.57,375.61,920.2,0.0556,临故障,fault,转子不平衡+轴承磨损
2026-01-11T20:00:00,FAN-001,离心风机,1512,24.794,74.97,61.63,373.97,958.8,0.0535,临故障,fault,转子不平衡+轴承磨损
2026-01-11T21:10:00,FAN-001,离心风机,1519,21.02,73.9,63.52,371.84,906.2,0.0493,临故障,fault,转子不平衡+轴承磨损
2026-01-11T22:20:00,FAN-001,离心风机,1526,17.051,75.39,62.14,373.71,935.6,0.0341,临故障,fault,转子不平衡+轴承磨损
2026-01-11T23:30:00,FAN-001,离心风机,1533,20.68,73.12,60.91,376.68,929.8,0.0385,临故障,fault,转子不平衡+轴承磨损
2026-01-12T00:40:00,FAN-001,离心风机,1540,24.455,74.77,62.73,373.93,898.5,0.0088,临故障,fault,转子不平衡+轴承磨损
2026-01-12T01:50:00,FAN-001,离心风机,1547,25.513,72.71,58.26,368.6,931.1,0.0099,临故障,fault,转子不平衡+轴承磨损
2026-01-12T03:00:00,FAN-001,离心风机,1554,23.987,75.11,56.83,371.19,901.1,0.0,临故障,fault,转子不平衡+轴承磨损
2026-01-12T04:10:00,FAN-001,离心风机,1561,22.862,74.72,58.47,378.86,943.0,0.0,临故障,fault,转子不平衡+轴承磨损
2026-01-01T08:00:00,GEARBOX-001,齿轮传动箱,0,2.031,62.42,77.73,380.54,1240.5,1.0,正常运行,normal,
2026-01-01T09:00:00,GEARBOX-001,齿轮传动箱,6,1.998,63.34,75.16,386.9,1246.8,0.9805,正常运行,normal,
2026-01-01T10:00:00,GEARBOX-001,齿轮传动箱,12,2.121,64.06,76.63,380.28,1240.5,0.9926,正常运行,normal,
2026-01-01T11:00:00,GEARBOX-001,齿轮传动箱,18,1.941,63.9,75.95,376.45,1241.4,0.9784,正常运行,normal,
2026-01-01T12:00:00,GEARBOX-001,齿轮传动箱,24,2.068,63.87,75.47,382.55,1254.8,0.986,正常运行,normal,
2026-01-01T13:00:00,GEARBOX-001,齿轮传动箱,30,2.511,64.91,85.78,380.5,1250.2,0.9826,正常运行,normal,
2026-01-01T14:00:00,GEARBOX-001,齿轮传动箱,36,2.18,63.94,77.46,380.47,1253.4,0.9971,正常运行,normal,
2026-01-01T15:00:00,GEARBOX-001,齿轮传动箱,42,2.19,65.65,77.27,379.69,1245.0,0.9939,正常运行,normal,
2026-01-01T16:00:00,GEARBOX-001,齿轮传动箱,48,1.898,64.86,75.87,380.81,1243.4,0.9966,正常运行,normal,
2026-01-01T17:00:00,GEARBOX-001,齿轮传动箱,54,1.963,63.22,74.62,378.71,1257.2,0.997,正常运行,normal,
2026-01-01T18:00:00,GEARBOX-001,齿轮传动箱,60,2.078,63.99,74.2,381.23,1251.4,0.981,正常运行,normal,
2026-01-01T19:00:00,GEARBOX-001,齿轮传动箱,66,1.949,62.28,73.32,377.02,1250.2,0.9919,正常运行,normal,
2026-01-01T20:00:00,GEARBOX-001,齿轮传动箱,72,1.821,62.53,68.97,380.99,1238.4,0.9876,正常运行,normal,
2026-01-01T21:00:00,GEARBOX-001,齿轮传动箱,78,2.292,60.85,79.92,380.89,1248.7,0.9897,正常运行,normal,
2026-01-01T22:00:00,GEARBOX-001,齿轮传动箱,84,2.328,61.81,82.83,383.64,1237.4,0.9886,正常运行,normal,
2026-01-01T23:00:00,GEARBOX-001,齿轮传动箱,90,2.218,60.58,86.34,373.52,1253.7,0.9817,正常运行,normal,
2026-01-02T00:00:00,GEARBOX-001,齿轮传动箱,96,2.427,58.68,85.5,387.71,1239.7,0.9787,正常运行,normal,
2026-01-02T01:00:00,GEARBOX-001,齿轮传动箱,102,2.168,60.19,82.2,378.86,1248.0,0.9925,正常运行,normal,
2026-01-02T02:00:00,GEARBOX-001,齿轮传动箱,108,2.153,58.96,78.8,382.44,1251.2,0.9809,正常运行,normal,
2026-01-02T03:00:00,GEARBOX-001,齿轮传动箱,114,2.088,59.17,80.56,381.36,1240.8,0.9922,正常运行,normal,
2026-01-02T04:00:00,GEARBOX-001,齿轮传动箱,120,2.25,59.55,74.56,377.69,1251.9,0.9896,正常运行,normal,
2026-01-02T05:00:00,GEARBOX-001,齿轮传动箱,126,1.975,59.91,72.98,380.16,1250.0,0.9736,正常运行,normal,
2026-01-02T06:00:00,GEARBOX-001,齿轮传动箱,132,1.748,59.85,72.62,381.41,1257.3,0.9917,正常运行,normal,
2026-01-02T07:00:00,GEARBOX-001,齿轮传动箱,138,1.972,61.85,76.28,375.99,1248.3,0.9585,正常运行,normal,
2026-01-02T08:00:00,GEARBOX-001,齿轮传动箱,144,2.224,63.16,75.89,379.56,1250.4,0.9698,正常运行,normal,
2026-01-02T09:00:00,GEARBOX-001,齿轮传动箱,150,2.338,62.7,80.97,383.08,1255.0,0.9732,正常运行,normal,
2026-01-02T10:00:00,GEARBOX-001,齿轮传动箱,156,2.075,64.46,73.25,374.08,1259.6,0.9806,正常运行,normal,
2026-01-02T11:00:00,GEARBOX-001,齿轮传动箱,162,2.056,64.03,78.25,376.26,1252.9,0.9665,正常运行,normal,
2026-01-02T12:00:00,GEARBOX-001,齿轮传动箱,168,2.283,65.24,76.63,380.77,1252.3,0.9706,正常运行,normal,
2026-01-02T13:00:00,GEARBOX-001,齿轮传动箱,174,2.111,64.33,74.14,380.19,1244.4,0.9769,正常运行,normal,
2026-01-02T14:00:00,GEARBOX-001,齿轮传动箱,180,1.771,65.98,71.36,380.16,1235.7,0.9643,正常运行,normal,
2026-01-02T15:00:00,GEARBOX-001,齿轮传动箱,186,1.676,64.64,62.81,378.49,1251.2,0.9696,正常运行,normal,
2026-01-02T16:00:00,GEARBOX-001,齿轮传动箱,192,1.831,64.35,69.76,378.65,1241.4,0.9669,正常运行,normal,
2026-01-02T17:00:00,GEARBOX-001,齿轮传动箱,198,2.0,63.76,65.8,374.92,1240.5,0.9562,正常运行,normal,
2026-01-02T18:00:00,GEARBOX-001,齿轮传动箱,204,1.965,63.26,68.97,379.38,1248.6,0.9469,正常运行,normal,
2026-01-02T19:00:00,GEARBOX-001,齿轮传动箱,210,2.122,63.91,77.24,386.7,1244.7,0.9425,正常运行,normal,
2026-01-02T20:00:00,GEARBOX-001,齿轮传动箱,216,2.236,63.11,79.1,377.8,1242.7,0.9364,正常运行,normal,
2026-01-02T21:00:00,GEARBOX-001,齿轮传动箱,222,2.107,62.37,81.13,384.98,1240.4,0.9608,正常运行,normal,
2026-01-02T22:00:00,GEARBOX-001,齿轮传动箱,228,2.089,61.36,77.96,368.49,1250.9,0.9482,正常运行,normal,
2026-01-02T23:00:00,GEARBOX-001,齿轮传动箱,234,2.015,60.36,76.39,380.22,1231.0,0.9479,正常运行,normal,
2026-01-03T00:00:00,GEARBOX-001,齿轮传动箱,240,1.91,60.29,69.19,378.78,1248.4,0.9326,正常运行,normal,
2026-01-03T01:00:00,GEARBOX-001,齿轮传动箱,246,1.744,60.73,69.16,383.69,1251.5,0.9294,正常运行,normal,
2026-01-03T02:00:00,GEARBOX-001,齿轮传动箱,252,1.867,59.68,65.34,378.6,1253.2,0.9341,正常运行,normal,
2026-01-03T03:00:00,GEARBOX-001,齿轮传动箱,258,1.833,60.16,63.13,374.6,1237.9,0.92,正常运行,normal,
2026-01-03T04:00:00,GEARBOX-001,齿轮传动箱,264,1.873,59.88,65.82,376.86,1233.4,0.9352,正常运行,normal,
2026-01-03T05:00:00,GEARBOX-001,齿轮传动箱,270,1.876,60.59,71.48,378.85,1245.1,0.9486,正常运行,normal,
2026-01-03T06:00:00,GEARBOX-001,齿轮传动箱,276,1.917,61.68,73.7,383.38,1250.3,0.9404,正常运行,normal,
2026-01-03T07:00:00,GEARBOX-001,齿轮传动箱,282,2.108,62.39,77.14,376.0,1252.1,0.928,正常运行,normal,
2026-01-03T08:00:00,GEARBOX-001,齿轮传动箱,288,2.013,63.22,75.98,386.21,1237.0,0.9246,正常运行,normal,
2026-01-03T09:00:00,GEARBOX-001,齿轮传动箱,294,2.11,62.77,75.72,377.46,1240.4,0.9272,正常运行,normal,
2026-01-03T10:00:00,GEARBOX-001,齿轮传动箱,300,2.019,65.31,77.81,378.85,1241.9,0.9276,正常运行,normal,
2026-01-03T11:00:00,GEARBOX-001,齿轮传动箱,306,2.163,65.16,78.29,383.01,1247.9,0.9227,正常运行,normal,
2026-01-03T12:00:00,GEARBOX-001,齿轮传动箱,312,2.088,65.72,78.24,374.59,1239.2,0.9104,正常运行,normal,
2026-01-03T13:00:00,GEARBOX-001,齿轮传动箱,318,2.352,67.72,82.32,383.01,1251.8,0.9057,正常运行,normal,
2026-01-03T14:00:00,GEARBOX-001,齿轮传动箱,324,2.106,66.37,77.2,381.36,1239.4,0.9002,正常运行,normal,
2026-01-03T15:00:00,GEARBOX-001,齿轮传动箱,330,2.29,66.39,79.02,377.45,1241.7,0.912,正常运行,normal,
2026-01-03T16:00:00,GEARBOX-001,齿轮传动箱,336,2.604,67.36,81.65,381.68,1247.5,0.9109,正常运行,normal,
2026-01-03T17:00:00,GEARBOX-001,齿轮传动箱,342,2.176,66.21,78.76,376.65,1240.6,0.9021,正常运行,normal,
2026-01-03T18:00:00,GEARBOX-001,齿轮传动箱,348,2.206,65.48,73.96,373.49,1245.5,0.8987,正常运行,normal,
2026-01-03T19:00:00,GEARBOX-001,齿轮传动箱,354,1.971,64.65,73.0,385.48,1245.2,0.8897,正常运行,normal,
2026-01-03T20:00:00,GEARBOX-001,齿轮传动箱,360,1.825,63.33,69.27,378.43,1243.3,0.8887,正常运行,normal,
2026-01-03T21:00:00,GEARBOX-001,齿轮传动箱,366,1.899,62.44,64.56,376.63,1240.2,0.8702,正常运行,normal,
2026-01-03T22:00:00,GEARBOX-001,齿轮传动箱,372,2.023,60.68,70.21,375.42,1235.5,0.8807,正常运行,normal,
2026-01-03T23:00:00,GEARBOX-001,齿轮传动箱,378,1.947,62.82,72.66,383.23,1249.5,0.8765,正常运行,normal,
2026-01-04T00:00:00,GEARBOX-001,齿轮传动箱,384,2.013,61.07,72.19,378.84,1236.8,0.8707,正常运行,normal,
2026-01-04T01:00:00,GEARBOX-001,齿轮传动箱,390,2.021,60.78,66.4,384.56,1232.0,0.8666,正常运行,normal,
2026-01-04T02:00:00,GEARBOX-001,齿轮传动箱,396,1.925,60.82,68.04,388.81,1227.6,0.8682,正常运行,normal,
2026-01-04T03:00:00,GEARBOX-001,齿轮传动箱,402,2.138,59.92,70.4,378.63,1232.4,0.8812,正常运行,normal,
2026-01-04T04:00:00,GEARBOX-001,齿轮传动箱,408,1.958,60.92,69.67,379.59,1251.5,0.863,正常运行,normal,
2026-01-04T05:00:00,GEARBOX-001,齿轮传动箱,414,1.944,62.39,72.01,382.61,1250.7,0.8633,正常运行,normal,
2026-01-04T06:00:00,GEARBOX-001,齿轮传动箱,420,1.961,62.93,70.75,380.27,1235.2,0.8722,正常运行,normal,
2026-01-04T07:00:00,GEARBOX-001,齿轮传动箱,426,2.153,63.39,74.45,379.17,1237.1,0.8406,正常运行,normal,
2026-01-04T08:00:00,GEARBOX-001,齿轮传动箱,432,2.216,64.11,75.7,379.49,1239.9,0.8396,正常运行,normal,
2026-01-04T09:00:00,GEARBOX-001,齿轮传动箱,438,2.172,64.88,78.12,383.21,1240.7,0.8524,正常运行,normal,
2026-01-04T10:00:00,GEARBOX-001,齿轮传动箱,444,2.226,65.76,72.17,369.42,1237.0,0.8623,正常运行,normal,
2026-01-04T11:00:00,GEARBOX-001,齿轮传动箱,450,2.342,67.04,73.95,371.77,1232.1,0.8377,正常运行,normal,
2026-01-04T12:00:00,GEARBOX-001,齿轮传动箱,456,2.223,66.87,72.45,383.46,1230.5,0.8392,正常运行,normal,
2026-01-04T13:00:00,GEARBOX-001,齿轮传动箱,462,2.188,67.25,76.2,376.17,1251.3,0.8572,正常运行,normal,
2026-01-04T14:00:00,GEARBOX-001,齿轮传动箱,468,1.994,67.12,74.83,384.72,1227.5,0.828,正常运行,normal,
2026-01-04T15:00:00,GEARBOX-001,齿轮传动箱,474,2.291,67.65,82.41,374.8,1244.2,0.8421,正常运行,normal,
2026-01-04T16:00:00,GEARBOX-001,齿轮传动箱,480,2.506,68.04,83.58,380.47,1234.8,0.8203,正常运行,normal,
2026-01-04T17:00:00,GEARBOX-001,齿轮传动箱,486,2.524,67.61,85.01,377.74,1236.1,0.8323,正常运行,normal,
2026-01-04T18:00:00,GEARBOX-001,齿轮传动箱,492,2.365,67.39,82.58,380.42,1242.8,0.8178,正常运行,normal,
2026-01-04T19:00:00,GEARBOX-001,齿轮传动箱,498,2.44,66.51,82.76,378.9,1226.2,0.828,正常运行,normal,
2026-01-04T20:00:00,GEARBOX-001,齿轮传动箱,504,2.473,65.87,80.13,381.16,1240.5,0.8141,正常运行,normal,
2026-01-04T21:00:00,GEARBOX-001,齿轮传动箱,510,2.443,65.23,79.57,373.44,1235.2,0.811,正常运行,normal,
2026-01-04T22:00:00,GEARBOX-001,齿轮传动箱,516,2.3,64.62,74.23,383.43,1239.2,0.8079,正常运行,normal,
2026-01-04T23:00:00,GEARBOX-001,齿轮传动箱,522,2.222,63.2,68.87,378.81,1235.7,0.8039,正常运行,normal,
2026-01-05T00:00:00,GEARBOX-001,齿轮传动箱,528,2.126,62.08,69.89,380.75,1229.0,0.8001,正常运行,normal,
2026-01-05T01:00:00,GEARBOX-001,齿轮传动箱,534,2.253,63.46,70.71,381.38,1233.3,0.793,轻度衰退,warning,
2026-01-05T02:00:00,GEARBOX-001,齿轮传动箱,540,2.173,62.46,68.22,380.05,1238.6,0.7958,轻度衰退,warning,
2026-01-05T03:00:00,GEARBOX-001,齿轮传动箱,546,2.391,61.86,74.52,377.19,1227.1,0.7844,轻度衰退,warning,
2026-01-05T04:00:00,GEARBOX-001,齿轮传动箱,552,2.253,62.63,67.74,375.32,1234.8,0.79,轻度衰退,warning,
2026-01-05T05:00:00,GEARBOX-001,齿轮传动箱,558,2.21,64.08,76.45,381.88,1230.4,0.765,轻度衰退,warning,
2026-01-05T06:00:00,GEARBOX-001,齿轮传动箱,564,2.099,64.7,70.47,378.0,1235.9,0.7778,轻度衰退,warning,
2026-01-05T07:00:00,GEARBOX-001,齿轮传动箱,570,2.13,65.27,64.25,378.58,1232.8,0.7808,轻度衰退,warning,
2026-01-05T08:00:00,GEARBOX-001,齿轮传动箱,576,2.26,65.08,66.89,381.08,1239.1,0.775,轻度衰退,warning,
2026-01-05T09:00:00,GEARBOX-001,齿轮传动箱,582,2.369,66.11,67.95,378.9,1235.5,0.7714,轻度衰退,warning,
2026-01-05T10:00:00,GEARBOX-001,齿轮传动箱,588,2.426,67.69,70.72,381.1,1230.4,0.751,轻度衰退,warning,
2026-01-05T11:00:00,GEARBOX-001,齿轮传动箱,594,2.507,68.62,66.08,381.59,1226.7,0.7601,轻度衰退,warning,
2026-01-05T12:00:00,GEARBOX-001,齿轮传动箱,600,2.277,69.31,66.97,377.32,1241.2,0.7571,轻度衰退,warning,
2026-01-05T13:00:00,GEARBOX-001,齿轮传动箱,606,2.35,69.28,69.45,377.36,1232.5,0.7372,轻度衰退,warning,
2026-01-05T14:00:00,GEARBOX-001,齿轮传动箱,612,2.284,68.57,67.39,376.35,1231.5,0.7462,轻度衰退,warning,
2026-01-05T15:00:00,GEARBOX-001,齿轮传动箱,618,2.34,69.96,67.74,377.11,1234.2,0.748,轻度衰退,warning,
2026-01-05T16:00:00,GEARBOX-001,齿轮传动箱,624,2.408,70.1,66.06,375.78,1233.3,0.7308,轻度衰退,warning,
2026-01-05T17:00:00,GEARBOX-001,齿轮传动箱,630,2.704,69.24,74.09,381.13,1231.5,0.7334,轻度衰退,warning,
2026-01-05T18:00:00,GEARBOX-001,齿轮传动箱,636,2.8,69.0,75.08,376.9,1234.3,0.7293,轻度衰退,warning,
2026-01-05T19:00:00,GEARBOX-001,齿轮传动箱,642,2.427,69.24,66.93,381.77,1220.0,0.7146,轻度衰退,warning,
2026-01-05T20:00:00,GEARBOX-001,齿轮传动箱,648,2.317,67.49,70.87,379.05,1232.7,0.7347,轻度衰退,warning,
2026-01-05T21:00:00,GEARBOX-001,齿轮传动箱,654,2.445,65.92,72.45,377.84,1234.2,0.728,轻度衰退,warning,
2026-01-05T22:00:00,GEARBOX-001,齿轮传动箱,660,2.828,66.56,80.39,380.98,1225.8,0.7041,轻度衰退,warning,
2026-01-05T23:00:00,GEARBOX-001,齿轮传动箱,666,2.612,67.16,72.46,379.76,1225.8,0.7063,轻度衰退,warning,
2026-01-06T00:00:00,GEARBOX-001,齿轮传动箱,672,2.656,65.4,79.51,375.91,1218.4,0.7115,轻度衰退,warning,
2026-01-06T01:00:00,GEARBOX-001,齿轮传动箱,678,2.218,65.56,70.32,375.85,1243.6,0.7077,轻度衰退,warning,
2026-01-06T02:00:00,GEARBOX-001,齿轮传动箱,684,2.521,65.31,71.35,377.92,1228.4,0.6949,轻度衰退,warning,
2026-01-06T03:00:00,GEARBOX-001,齿轮传动箱,690,2.574,65.43,72.71,374.24,1216.7,0.695,轻度衰退,warning,
2026-01-06T04:00:00,GEARBOX-001,齿轮传动箱,696,2.811,66.11,74.54,379.84,1229.3,0.6933,轻度衰退,warning,
2026-01-06T05:00:00,GEARBOX-001,齿轮传动箱,702,2.671,66.73,74.6,384.32,1221.9,0.6942,轻度衰退,warning,
2026-01-06T06:00:00,GEARBOX-001,齿轮传动箱,708,2.703,66.86,74.36,375.87,1221.8,0.6882,轻度衰退,warning,
2026-01-06T07:00:00,GEARBOX-001,齿轮传动箱,714,2.749,68.28,76.18,374.41,1220.5,0.6619,轻度衰退,warning,
2026-01-06T08:00:00,GEARBOX-001,齿轮传动箱,720,3.285,70.96,83.78,380.36,1216.0,0.6534,轻度衰退,warning,
2026-01-06T09:00:00,GEARBOX-001,齿轮传动箱,726,3.08,69.39,79.99,370.18,1219.2,0.6518,轻度衰退,warning,
2026-01-06T10:00:00,GEARBOX-001,齿轮传动箱,732,3.166,71.19,79.5,378.5,1216.6,0.6651,轻度衰退,warning,
2026-01-06T11:00:00,GEARBOX-001,齿轮传动箱,738,2.825,72.31,81.32,375.07,1223.1,0.6636,轻度衰退,warning,
2026-01-06T12:00:00,GEARBOX-001,齿轮传动箱,744,3.357,72.6,91.95,380.54,1229.3,0.651,轻度衰退,warning,
2026-01-06T13:00:00,GEARBOX-001,齿轮传动箱,750,3.346,72.91,91.67,376.06,1224.9,0.6444,轻度衰退,warning,
2026-01-06T14:00:00,GEARBOX-001,齿轮传动箱,756,3.486,72.69,91.7,370.54,1220.8,0.6448,轻度衰退,warning,
2026-01-06T15:00:00,GEARBOX-001,齿轮传动箱,762,3.803,73.71,91.0,380.16,1226.0,0.6356,轻度衰退,warning,
2026-01-06T16:00:00,GEARBOX-001,齿轮传动箱,768,3.38,73.16,87.25,380.58,1218.5,0.6388,轻度衰退,warning,
2026-01-06T17:00:00,GEARBOX-001,齿轮传动箱,774,3.293,73.39,87.66,380.34,1219.7,0.6188,轻度衰退,warning,
2026-01-06T18:00:00,GEARBOX-001,齿轮传动箱,780,3.417,72.54,79.99,378.31,1221.5,0.6128,轻度衰退,warning,
2026-01-06T19:00:00,GEARBOX-001,齿轮传动箱,786,3.322,71.08,82.27,378.12,1212.6,0.6233,轻度衰退,warning,
2026-01-06T20:00:00,GEARBOX-001,齿轮传动箱,792,3.213,71.46,79.87,374.19,1229.4,0.6267,轻度衰退,warning,
2026-01-06T21:00:00,GEARBOX-001,齿轮传动箱,798,3.326,70.0,83.32,377.87,1210.2,0.6171,轻度衰退,warning,
2026-01-06T22:00:00,GEARBOX-001,齿轮传动箱,804,3.3,68.9,82.28,377.41,1225.7,0.6175,轻度衰退,warning,
2026-01-06T23:00:00,GEARBOX-001,齿轮传动箱,810,3.455,69.13,87.14,368.82,1224.3,0.6085,轻度衰退,warning,
2026-01-07T00:00:00,GEARBOX-001,齿轮传动箱,816,3.305,68.29,77.29,374.58,1225.3,0.5937,明显退化,fault,
2026-01-07T01:00:00,GEARBOX-001,齿轮传动箱,822,3.322,67.48,76.96,374.65,1224.5,0.5908,明显退化,fault,
2026-01-07T02:00:00,GEARBOX-001,齿轮传动箱,828,3.344,67.97,81.27,371.02,1223.7,0.5842,明显退化,fault,
2026-01-07T03:00:00,GEARBOX-001,齿轮传动箱,834,3.246,68.28,77.9,385.85,1219.7,0.5947,明显退化,fault,
2026-01-07T04:00:00,GEARBOX-001,齿轮传动箱,840,3.88,69.42,84.23,369.58,1211.4,0.5736,明显退化,fault,
2026-01-07T05:00:00,GEARBOX-001,齿轮传动箱,846,3.841,70.91,89.78,375.96,1217.3,0.5793,明显退化,fault,
2026-01-07T06:00:00,GEARBOX-001,齿轮传动箱,852,3.996,71.91,92.33,378.39,1219.2,0.5561,明显退化,fault,
2026-01-07T07:00:00,GEARBOX-001,齿轮传动箱,858,4.012,73.19,95.45,375.84,1215.1,0.5613,明显退化,fault,
2026-01-07T08:00:00,GEARBOX-001,齿轮传动箱,864,4.242,72.71,94.06,377.42,1218.6,0.5668,明显退化,fault,
2026-01-07T09:00:00,GEARBOX-001,齿轮传动箱,870,3.973,72.47,89.49,375.93,1220.8,0.5474,明显退化,fault,
2026-01-07T10:00:00,GEARBOX-001,齿轮传动箱,876,4.034,75.45,82.88,376.09,1222.1,0.5376,明显退化,fault,
2026-01-07T11:00:00,GEARBOX-001,齿轮传动箱,882,3.669,74.29,82.99,374.31,1227.2,0.5525,明显退化,fault,
2026-01-07T12:00:00,GEARBOX-001,齿轮传动箱,888,3.67,75.06,82.6,378.8,1225.4,0.5466,明显退化,fault,
2026-01-07T13:00:00,GEARBOX-001,齿轮传动箱,894,4.033,75.25,87.94,377.05,1209.0,0.5405,明显退化,fault,
2026-01-07T14:00:00,GEARBOX-001,齿轮传动箱,900,3.988,76.45,84.57,385.0,1218.7,0.5275,明显退化,fault,
2026-01-07T15:00:00,GEARBOX-001,齿轮传动箱,906,3.614,75.4,79.82,379.11,1213.6,0.5251,明显退化,fault,
2026-01-07T16:00:00,GEARBOX-001,齿轮传动箱,912,4.077,75.22,83.06,378.43,1218.5,0.5189,明显退化,fault,
2026-01-07T17:00:00,GEARBOX-001,齿轮传动箱,918,3.822,76.32,82.68,379.41,1216.2,0.51,明显退化,fault,
2026-01-07T18:00:00,GEARBOX-001,齿轮传动箱,924,5.531,75.58,83.15,377.85,1205.5,0.4943,明显退化,fault,齿轮点蚀
2026-01-07T19:00:00,GEARBOX-001,齿轮传动箱,930,4.249,74.27,85.44,375.28,1216.8,0.5036,明显退化,fault,
2026-01-07T20:00:00,GEARBOX-001,齿轮传动箱,936,7.933,74.07,86.73,374.98,1212.7,0.4944,明显退化,fault,齿轮点蚀
2026-01-07T21:00:00,GEARBOX-001,齿轮传动箱,942,6.379,74.38,87.92,377.35,1220.6,0.4842,明显退化,fault,齿轮点蚀
2026-01-07T22:00:00,GEARBOX-001,齿轮传动箱,948,5.766,73.76,81.18,372.24,1211.2,0.4894,明显退化,fault,齿轮点蚀
2026-01-07T23:00:00,GEARBOX-001,齿轮传动箱,954,5.223,71.75,82.5,379.38,1213.2,0.4859,明显退化,fault,齿轮点蚀
2026-01-08T00:00:00,GEARBOX-001,齿轮传动箱,960,5.174,71.2,75.9,371.69,1209.2,0.4775,明显退化,fault,齿轮点蚀
2026-01-08T01:00:00,GEARBOX-001,齿轮传动箱,966,5.92,72.62,77.39,381.44,1212.6,0.454,明显退化,fault,齿轮点蚀
2026-01-08T02:00:00,GEARBOX-001,齿轮传动箱,972,6.491,71.45,77.92,379.01,1208.1,0.465,明显退化,fault,齿轮点蚀
2026-01-08T03:00:00,GEARBOX-001,齿轮传动箱,978,8.506,72.18,90.16,372.86,1211.0,0.466,明显退化,fault,齿轮点蚀
2026-01-08T04:00:00,GEARBOX-001,齿轮传动箱,984,7.857,72.46,88.0,376.05,1203.0,0.4452,明显退化,fault,齿轮点蚀
2026-01-08T05:00:00,GEARBOX-001,齿轮传动箱,990,6.777,73.71,78.65,373.13,1215.4,0.4543,明显退化,fault,齿轮点蚀
2026-01-08T06:00:00,GEARBOX-001,齿轮传动箱,996,5.767,74.68,82.08,373.35,1204.9,0.4427,明显退化,fault,齿轮点蚀
2026-01-08T07:00:00,GEARBOX-001,齿轮传动箱,1002,5.383,75.23,87.03,382.74,1213.1,0.4456,明显退化,fault,齿轮点蚀
2026-01-08T08:00:00,GEARBOX-001,齿轮传动箱,1008,7.17,76.63,90.11,374.22,1208.8,0.4357,明显退化,fault,齿轮点蚀
2026-01-08T09:00:00,GEARBOX-001,齿轮传动箱,1014,7.71,78.22,87.86,377.02,1209.4,0.4111,明显退化,fault,齿轮点蚀
2026-01-08T10:00:00,GEARBOX-001,齿轮传动箱,1020,8.89,78.36,89.39,378.77,1199.6,0.4182,明显退化,fault,齿轮点蚀
2026-01-08T11:00:00,GEARBOX-001,齿轮传动箱,1026,9.116,79.13,87.83,376.16,1198.1,0.4302,明显退化,fault,齿轮点蚀
2026-01-08T12:00:00,GEARBOX-001,齿轮传动箱,1032,8.011,79.92,90.11,378.91,1214.5,0.4072,明显退化,fault,齿轮点蚀
